"age" "height" "weight" "pulse" "drink" "edu" "fitbit" "bike" "eval" "coach" "lost"
49 68 194 46 n y n n n n n
50 68 175 70 y n y n n n y
43 62 131 50 n y y n n n n
49 68 162 38 y n n y y n n
53 68 166 52 y y n n n y n
44 72 162 64 y y y n n n n
45 64 184 73 y y n n y y y
40 70 145 75 n y n n n n n
47 69 157 54 n y n y n y n
45 68 191 63 y n n y n n n
45 72 238 67 n y n n y n y
48 71 220 50 y y n n n y y
47 67 194 43 y n n n n n n
36 65 151 50 n y n y n n y
47 68 216 65 y y n y y n y
40 66 181 42 n y n n n n n
51 70 171 50 n n n y n n y
53 66 185 56 n n n y y n n
26 67 207 69 n n n n n y n
58 71 176 57 n y n n n n n
53 76 175 62 y n n n n y n
37 69 174 62 y n n n n n n
45 68 202 54 y y n y n n n
57 69 185 70 y y y n n y y
51 68 161 66 y n y n y y y
58 68 178 70 y n n n n y n
48 65 188 63 y y y n y y n
47 72 153 55 y y n n n n n
45 61 154 67 y y n n y n y
35 68 209 43 y y y n n y y
56 64 149 52 n n n y n n y
48 69 222 44 y y y n n n n
53 70 193 66 n y n n n y n
48 71 144 67 n n n n y y n
48 66 155 70 y y y y y n y
39 67 174 74 y y n n n n y
45 65 191 48 y y y n y n n
48 67 193 43 n n n n n n n
45 67 168 65 y y n n y n n
22 73 234 50 y n n n n n n
51 72 218 53 n n n n n y y
47 68 204 71 y n n n y y y
49 68 185 52 y y y n n n n
56 68 209 55 n y n n n n n
44 58 121 50 y n y y y y y
52 67 205 69 n n n n n y n
45 75 239 44 y y n n n y y
52 57 117 53 y y n y n n y
30 73 207 70 n y y n n n y
42 66 172 71 y y y n n n y
45 62 136 49 y n n n n y n
47 64 191 48 y n n n n y y
49 65 188 77 y y y n n n n
47 66 203 55 y y n n y y y
44 74 260 49 y y n n n y y
39 74 240 51 y y n n n n n
54 71 230 45 y y n y n n y
47 74 219 41 n n y n n y n
36 67 177 46 n y n y n n y
46 68 180 67 y n y n n n y
28 69 143 59 n y y y n n n
49 74 257 73 n y n n y n y
41 69 174 51 n n y n n n n
61 68 203 44 y y n y n n n
39 68 196 52 n y n y y y y
51 73 153 68 y n n y n n n
42 66 201 55 n n n y n y y
45 64 183 70 y n n y n n y
39 67 154 62 n y n y y n n
42 67 205 69 n n n n y n y
39 64 180 49 y y y n y n n
45 73 196 50 n y n n n n n
53 63 111 50 y y n n n y n
46 68 172 65 y y y y n n y
55 69 169 56 n n n n n n n
50 76 269 68 n y n y n y n
35 70 220 50 n y n y n y y
46 74 195 62 y n n y y y y
49 68 199 56 n n n n y y y
45 65 186 51 n y n n n n n
61 66 156 54 y n n y n n y
48 72 222 71 y y n n y n y
38 68 145 66 n y n n n n n
49 68 169 46 y y n y n n n
45 69 215 49 y n n n n y y
37 59 116 64 n y y n n n y
46 65 158 70 n n y y n n y
62 71 194 68 y y n n n n n
46 68 128 55 n y n n y y n
45 70 217 64 y y n n n n y
53 69 202 67 n y n n n n n
51 70 213 49 n y n n n n n
34 68 182 68 n y y n n n y
43 64 180 57 y y n y y n n
39 62 137 75 y y y n n y y
40 67 188 41 y n y y n n n
35 62 134 70 n n n n n n n
40 66 168 49 y y n y y n y
32 67 186 65 y y n n n n n
32 65 176 76 y y y n y n y
42 73 165 62 n y n n y y n
33 64 183 73 n n n n n n n
32 67 194 71 y n n n n n n
40 65 167 53 n y n n y n n
35 68 206 70 y n y y n n n
50 63 170 64 y n n n n n n
51 63 153 45 y y y n n n n
41 64 123 64 y y n n n y n
53 68 152 59 y y n y y y n
46 75 258 52 y n n n n y y
45 58 122 49 n n n n n y n
40 71 203 47 y y y n n y n
39 74 256 60 n y n n n y y
58 76 232 77 y y y n y n y
36 65 151 56 y n n y n n y
44 76 220 52 y n y n n y n
55 65 190 45 y y y y n n n
30 70 204 50 n y y y n y y
52 73 155 63 y y n n y n n
45 69 203 73 y n n n y n y
32 69 200 40 n y n y n n n
48 66 151 57 n n n y n n y
45 68 175 49 y y n n n n n
52 66 152 49 n y n y n y n
42 68 131 59 n y n n y y y
49 68 171 71 y n n n n n n
62 68 211 51 y n y n n n y
38 66 149 54 y y n n n n n
39 70 146 60 n y n n n n n
50 68 191 54 y y y n n n n
43 74 241 45 y y n n n n n
43 67 165 69 y y n n n y n
41 59 92 63 y n y y n y n
41 77 168 62 n y n y n y n
57 75 259 50 n y n n n y y
58 71 187 76 n n n n y n y
36 65 147 75 y y y n n n y
44 67 159 53 n y y y n n y
36 69 215 48 y n y n n n y
50 71 234 62 n y y y n y n
41 69 200 50 y y n n n n n
56 67 159 47 y y n y y n y
37 73 200 59 y n n n n n n
42 67 174 70 y y n n y n n
51 65 180 43 y y n y n n n
49 61 158 69 n y n n y y y
51 71 220 50 y y n y n n n
44 65 198 52 y n n n y y y
40 67 162 53 n y y y n n y
42 64 185 47 n n n n n y y
26 69 176 49 y n y y n n y
50 61 112 55 y y y n y n n
53 74 217 60 n y y n n n y
47 68 196 70 n n n n n y n
41 74 249 65 y y n n y n y
47 69 198 62 n y y n n n n
49 75 204 68 n y y n n n y
50 74 212 68 y n y n n n y
51 66 167 48 y n n y n y y
53 67 187 48 n y n n n n n
32 67 175 59 y y n y n n n
48 68 152 57 n y y n n y n
50 66 199 48 n n y y n y y
42 67 154 67 n y y n n n y
43 68 146 53 n y n n n n n
45 72 168 55 y n n y n n n
45 66 187 55 y y n y y y n
31 68 174 58 n y n y n y y
54 66 173 49 n y n y n y y
42 59 148 63 y y n y n n n
57 70 219 74 n y n n n n n
43 68 191 44 y n n n y y y
40 68 176 50 y y n n n n n
42 63 141 69 y y n n n n n
48 68 126 47 n y n n n y y
45 71 200 73 y y y n y n n
49 67 171 67 n y y n y n y
56 70 184 68 y y y n n n y
35 63 165 60 n y y n n n n
35 68 208 48 y y n n n y y
40 67 174 67 y n y n n n y
37 69 186 72 y n n n n y y
46 68 210 61 n n y y n n n
48 68 173 52 y n y y n n n
32 67 199 41 y y y n n n n
35 67 202 61 n y y y n n n
53 69 223 52 n y n n n n n
33 63 172 57 y y n y n y n
38 64 122 70 n y n n y n n
41 74 196 51 y y n y n n y
44 62 145 68 y y y y n y y
31 71 198 70 n y n y n n n
26 69 187 70 n y y n n n y
50 66 192 73 n y n n y n y
58 66 181 50 y n n n n n n
50 64 159 54 y y n n y n n
41 68 207 69 y y n n n n y
42 70 192 61 y y n n n n n
45 68 210 47 n y y y n y y
40 73 193 56 y y y n n y n
49 70 150 65 n y n n n y n
56 73 236 76 y y n n y n n
54 66 165 72 y y y n n n y
44 65 163 64 y y y n n y y
39 64 172 61 n y y n n y n
46 71 185 48 y n n n n n n
60 65 148 52 n n n y y y y
45 69 170 70 y y y n y n y
47 68 197 53 y y n y n n y
59 71 232 48 n n y y n y y
50 68 165 70 y y y n n n y
45 67 156 61 n y n n n n n
42 67 175 51 y y n n n n n
35 64 157 73 n y n n y n y
42 71 184 75 n y n n y n y
33 60 157 52 n n n y n y y
40 68 200 64 y y n n n y n
46 65 188 73 n y n n y n y
46 70 225 63 n y y n n n n
56 68 184 55 n n y n y y n
42 64 126 63 y n y n n n n
35 67 176 60 y y n y n n y
48 69 170 56 y n n n n y n
40 72 204 70 y y y n y y y
45 71 221 43 y y n y n y y
44 68 136 64 n y y n n y n
42 67 164 70 n n n n n n n
49 71 201 55 n n y y n n y
48 69 145 46 n n n y n y y
52 68 162 68 n y n y y n n
49 65 154 71 n y n n n n n
47 68 177 55 y n n n n n n
38 75 243 53 n y n n n n y
42 75 170 66 n y n y n n n
36 68 136 55 n y y n n n y
41 70 229 55 y y n y y y n
41 70 188 54 n n n n y n n
32 62 142 48 y y y n n y n
42 74 195 70 n n n n y y n
45 66 197 70 n y n n n n n
45 68 136 49 n n y n y n n
44 59 129 48 y y n y n n y
50 67 178 66 y y y n n n y
68 69 188 70 n n n y n n n
45 60 147 73 n n n y y n y
46 68 201 51 y y n y n y y
35 68 195 65 y n n n n n n
51 68 210 50 y y n n n y y
56 73 206 69 n n y y n n y
51 68 218 53 n y n n n y y
48 68 183 73 y y y n n n y
41 70 184 70 y n n n y n n
45 75 259 50 y y n y n n n
45 70 224 61 y y n n n n n
52 71 150 71 n y n n n n n
53 64 185 77 y n n n n n n
41 71 226 65 n y y y n n n
46 68 159 44 n y n y n n y
52 68 172 46 y n n y y y y
42 75 264 49 y y n n n n n
40 72 227 45 y y n n y y y
53 67 177 68 y y y n y n y
40 69 201 68 y y n n y y y
55 73 206 50 n y n y n y y
57 68 145 50 n y n n n y y
50 63 182 50 n y y y n n n
45 65 127 59 n y n y n n n
39 68 149 70 y y y n n y n
48 68 191 44 n y n n y n n
48 67 198 54 y y n y y n n
58 75 201 47 n n n n n n n
48 70 213 40 y n n n n y y
60 59 125 48 y y y n n n n
45 68 205 55 y n n n n n n
38 75 241 46 n n n y n y y
55 69 137 54 n y n y y n n
39 65 114 61 n y n y n y n
49 70 225 61 n y y n n y y
45 64 183 66 n y n n n y n
50 64 154 52 n y n y n n n
45 69 211 71 y y n n y n y
35 78 220 44 n y n y n n y
45 65 156 75 n y y n n n y
45 67 160 70 n y n n n n y
51 64 126 62 n y n n y n n
53 68 192 46 y n y n n y y
47 66 155 41 n n n n n n n
40 71 199 76 n y n n n n n
48 66 183 70 y y n n y n y
36 67 188 65 y y y n n y n
44 75 254 73 y y n n y n y
45 76 265 73 y y n n y y y
39 68 184 41 n y n y n n y
45 72 145 53 n n y n n y n
49 64 171 68 n y n n n n n
43 63 151 56 y n n y y n y
40 63 183 53 y y n n n n n
52 69 183 63 y y n n y n n
45 70 206 63 y y n n n n n
58 61 155 77 y y n n n y n
44 70 175 52 y y y n y n n
56 69 170 50 y y n y y n y
49 64 141 61 n y n n y y n
39 71 238 44 y y n n n y y
33 70 213 70 n n n n y y n
37 68 171 62 n y y n n n n
51 60 122 50 n y n y n n y
38 69 145 51 n y n n n y y
54 72 224 48 y y y n y n n
41 69 137 57 n y n n n n n
61 68 185 54 y n y n y n n
43 64 161 47 n y n n y y n
49 66 186 68 n y y y y n y
54 68 214 45 y n n n n n n
37 65 161 68 n y y n y n y
43 71 157 59 n y y y y y n
45 58 118 58 n y y n y n n
31 65 162 61 y y n y n n y
52 68 167 68 y n n n n n y
43 66 193 69 y y n n n n y
48 67 211 69 y y y y n n n
43 66 128 57 n y y n y n n
40 68 218 70 y y n n n n n
45 71 196 73 y y n n y n n
39 64 185 52 n y n n y y y
41 69 217 50 n y n n n n n
49 68 170 50 n n y y n n y
58 67 160 43 n y y n n n n
45 68 218 48 y n n n n y y
35 62 167 73 y n n n y y y
37 68 138 61 n y n n n n y
45 69 206 61 n n n n n y n
35 68 178 65 y y y n n n y
40 67 175 71 y n n n y y n
38 67 193 60 n n n n y n n
46 70 169 50 y y y y y n y
52 63 157 68 n y y n n n y
53 67 200 44 y y n n n y y
47 68 171 69 y y y n n n y
35 72 222 66 y y n y y n y
48 63 176 45 n n n n n n n
41 71 238 61 n y n n n n n
39 68 166 75 n y y n n n y
39 74 161 69 n y y n n n n
44 70 205 48 y y n n y y y
45 70 224 72 y n y n y n y
49 65 180 76 y y n n y n y
40 78 235 70 y y n n n n n
47 68 182 69 y y y n y y y
40 68 206 48 n y n n n y y
56 60 131 73 n y y n n n y
38 63 144 67 y y n n n y n
30 70 218 66 n y n n n n n
61 72 228 71 y y y n n n y
38 68 197 66 y y y n n n y
38 62 177 49 y y n n n y y
47 73 233 68 n y y n n n n
50 70 192 46 n y n y n y y
49 70 215 64 y n y n y n y
49 68 162 75 y y y n n n y
49 70 210 46 y y n n y y y
52 61 129 45 y n n n n n n
54 63 126 47 n y n y n y n
54 66 187 45 y y n n n n n
35 71 188 48 n n y y n n y
39 72 158 61 y y y n y y n
47 67 139 63 y n n y y n n
48 63 181 60 n n n y n y n
37 67 177 70 y n y y y n n
45 71 197 50 n y n n n n n
57 70 195 70 n y n n n n n
30 67 167 71 n y n y n y n
44 63 143 51 y y n n y y n
48 69 202 71 y n n n y n y
32 69 165 77 n y y y n n y
44 64 168 51 n y n n n n n
37 66 183 53 y y n n n n n
28 65 124 56 y y y n n y n
33 71 203 70 n y n y y n n
45 62 123 61 n y y y y n n
37 68 204 70 n y n n y n y
54 68 164 57 y y n n n n n
59 66 194 42 n y n n n y y
48 66 165 50 n y y y n n y
39 68 174 60 n y y y y y n
42 73 203 67 n y n n n n n
43 64 191 49 n y n n n y n
45 64 184 75 y y n y y n y
51 65 163 63 y y y n y n y
48 69 214 71 n y n n y n y
59 72 246 55 y n n n n y y
36 68 207 52 n n y y n n n
49 70 171 58 n y y n y y n
36 69 205 53 n y n n n y n
36 67 200 74 n y n n n n n
42 63 154 51 y y n n n n n
37 65 183 66 n y n y y n y
47 72 191 47 n y n n y n n
45 69 172 73 n n y y y n y
46 64 159 73 y y n n y n y
43 64 179 49 y y n n n n n
42 67 163 74 y y y y y n y
48 71 190 74 n y y n n n y
48 65 184 58 n y n y n n n
48 64 177 50 y n y y n y y
51 74 252 44 n n n y n n n
30 66 158 67 n n y n n n n
45 74 221 67 y y n n y n n
44 67 178 53 n y n y n n y
46 69 190 50 n n n y n n y
36 69 221 80 n n n n n n n
36 71 177 42 n y n y n n n
52 69 172 55 n n n n y y n
43 61 107 44 y n n n y n n
40 65 158 74 n y y n n n y
39 64 187 66 n y n n n n n
47 65 164 69 n n y n n n y
32 74 252 57 n y n n n n n
46 68 140 54 y y n n y n n
31 70 194 60 y y n n y n n
51 68 142 53 y y n y n n y
34 66 172 78 n n y n n n y
46 70 212 55 n y n y n n y
50 61 113 63 n n y n n y n
57 63 137 46 y y n n n n n
43 67 131 64 y y y n n y y
43 70 193 44 y y n n n y y
39 67 203 56 y y n y y y n
40 65 175 64 n n n n y n y
56 68 126 63 n n n n y n n
45 68 213 56 n y n n n y y
47 68 216 71 y n n n n n n
61 64 113 61 y y n n n n n
52 68 170 74 y y y n y n y
28 69 170 58 y y y y n y y
27 68 175 67 y y n n y n y
45 66 154 57 y y y n n n n
42 73 234 70 n y n n n n n
52 68 185 72 n n y n n y y
52 62 158 53 n n n y n y y
41 69 202 70 y y n n y n n
43 68 204 81 n y n n y n y
32 64 189 66 n y n y n y n
52 71 221 63 n n n n y y y
39 68 185 53 y y n y y n n
42 73 214 67 y y n y n n n
38 68 161 82 y n n n n n n
39 71 146 60 n y n n n n n
57 70 186 54 y y n n n n n
35 71 156 70 n y y n n y n
55 59 111 60 y n n n n n n
45 72 242 70 y y y n y n y
37 69 200 60 n n y y n n n
49 67 126 67 y y y y y n n
61 74 219 67 n n y y y n y
50 66 189 48 y y n n y n n
40 66 157 74 y y y y n n y
48 68 212 51 n y n n n n n
47 67 194 74 y y y n n n n
31 71 199 50 y y y n y n n
42 64 144 66 n y y n n n y
43 75 196 45 y n n y n n y
31 69 198 75 y y n n y y y
52 65 115 62 n n n y y n n
38 67 161 70 y y n n n n n
35 69 184 68 n y n n n n n
37 72 197 57 y n y n n n n
36 64 161 51 y n y y n n y
39 57 113 66 n y y n y n y
53 68 184 71 n y y n y n y
48 73 186 51 n n n n y n n
29 64 114 65 y y y n n n n
42 64 190 52 y y n y y n n
31 73 225 55 n y y y n y y
31 62 108 59 n n n n n y n
52 69 203 66 y n n n y n y
53 65 193 52 y n n n n y y
47 71 210 67 y y n n n n n
43 70 174 50 n y n n n y n
54 67 170 55 n y n y n y y
48 67 204 76 n y n n y n y
45 70 157 54 y n n y y n y
39 65 181 42 n y n n n y y
45 66 121 69 n n y n n n n
42 68 163 56 y y n n y y y
46 64 153 55 n y n y n n y
61 66 188 71 y y n n y n y
43 71 213 70 n n n n y n y
57 70 186 52 n n n y n n y
41 68 166 60 y y n y n n y
48 67 135 52 y n n n y y n
45 67 167 55 n y n y n n y
53 66 156 57 n y n n n y n
46 66 186 70 n y n n y n y
37 70 175 43 n y n n n n n
53 66 198 72 y n n n n n n
44 65 161 51 n y y y n n y
57 64 185 68 y y y y n n n
43 70 191 50 n y n y n n y
45 61 145 56 n y y y n n n
45 63 146 79 y n y n n n y
43 71 202 46 y y y y n n y
46 59 119 52 n n n y y y y
51 71 213 78 y y n y n n n
40 61 171 63 n y n n y n y
45 64 142 69 n y y y n n y
47 69 134 55 y y y y n n n
47 69 187 68 y n n y n n y
53 64 171 73 n y n n y n y
33 73 253 51 n y n n n y y
53 70 220 52 y y n n y y y
53 63 174 64 n y n n n n n
49 69 198 56 n n n y y n n
62 62 141 64 y n n y n n n
32 68 176 55 n y y n n n n
46 61 166 45 y y y y n y y
35 68 185 73 n y y y n y y
49 64 178 65 n y n y y y n
52 68 199 59 y y n n n y n
49 66 149 64 y y y y n n y
64 66 182 68 y y n n y n y
37 63 177 60 n n n y y n n
52 67 158 54 n y n n n n n
50 69 207 68 y y n n n n n
33 70 209 50 y y y n n y y
44 76 220 61 n y y n n y n
41 70 135 51 n y n n n n n
40 66 141 60 n y n y y y n
55 67 142 55 n y y y n n n
54 69 202 63 y y y n n n n
47 65 197 51 y n n y n y n
54 75 173 46 n y y n n n n
47 68 197 67 n y y y n y n
39 69 152 76 y n n n n n n
65 67 170 70 n y n n n n y
58 65 146 67 n y n y n y n
55 65 146 63 n y n n n n n
33 67 162 63 y y n n y y n
50 66 193 79 y n n n y n y
56 74 217 78 y y y y n n y
63 66 122 57 n y y n y n n
49 68 137 64 n n n n y n n
40 67 129 69 y n n y y n y
53 70 219 77 n y n n y n y
28 74 220 72 y n y y n n y
51 68 212 74 n y n y n n n
32 69 186 60 y y y y n y y
58 66 203 52 y y n n n y y
33 70 183 53 n n y y n n y
45 72 199 72 n y n n n n n
31 69 220 64 n y n y y n n
45 71 222 44 n n n n n n n
34 71 186 55 n y y y n n y
45 67 158 72 n n n n y n n
41 67 198 63 y n n y y n n
45 67 208 55 y y n n n n n
38 64 170 61 n y n y y y y
55 72 236 76 n y n n y y y
50 63 134 61 n n y n y y n
53 68 179 62 n n n n n n n
45 64 179 42 y n n n n n y
57 68 150 50 n y n n y y y
54 69 213 48 y n n n n y y
42 67 138 50 y y n n n y y
43 70 187 67 y y n y y n y
45 62 150 54 n y n y n n y
42 54 103 49 n y n y n n y
52 68 205 53 n y n n n y y
55 64 140 47 y y n y y n y
38 66 163 53 n y n y n n y
38 67 178 73 y y y n n n y
63 70 208 76 n y n n n y n
48 66 183 50 y n n y y n n
31 70 195 58 n y n n n n n
37 66 172 56 y n n n y n n
42 68 218 53 y y n n n n n
39 68 215 71 n y y n n n n
54 63 135 58 y y y n n n y
38 64 189 62 n n n n y y n
39 66 160 67 n y n n n n n
58 66 154 76 y y n n n n n
45 67 157 58 n y y y n y y
53 63 142 61 n n y y n n n
59 70 216 61 y y n n y y n
40 61 143 50 y y n n n y n
33 68 201 60 y y y n y y y
47 69 216 52 n n n n n n n
54 68 167 70 n n n y y n n
48 66 120 61 y y y n n y n
50 68 216 72 n n n y y n y
40 67 207 60 y y n n n n n
44 71 211 76 y y y y y n y
57 68 164 51 y n y n n y y
44 67 166 66 n y n n n n y
51 74 205 52 y n n n n n n
47 68 166 50 y n n n n n n
45 72 154 67 y y n y y n n
56 65 146 49 n n n n n n y
46 66 153 50 y n n n n n n
47 61 164 48 y y y n n n n
50 65 162 50 n y y n n n n
45 65 176 69 y y n n n n n
37 71 192 54 y y n y y n y
48 77 266 44 y n n y n y y
45 65 162 61 n y n n n n n
45 64 170 46 n y n n n n n
52 67 185 69 y y y n n n y
28 70 136 63 y y n n y n n
39 75 203 54 n y y y y y n
36 68 192 55 n n y n n y n
60 67 172 69 n y n n n n n
38 73 235 68 y n y n y n y
38 71 147 60 n y y n n y n
64 66 158 54 n y y n n n n
57 68 163 53 y y n n n n n
32 64 120 48 n y n y y n n
36 73 151 66 y n y n y n y
54 70 148 67 n y n n y y n
43 63 134 69 y y y y n n y
52 65 195 63 y y n n n y n
40 67 172 44 y n n y n y y
45 72 227 72 n n n n y y y
44 60 146 59 y y y y n n n
42 72 179 63 n y n n n y n
41 68 164 48 n y n y n n n
43 66 186 69 y y n y n n n
45 73 214 71 n y n n n n n
45 67 175 53 n y n n n y n
31 68 201 52 n y y n n n n
39 69 207 53 n y y n n n y
42 65 121 59 y y n y n y n
42 68 127 65 y n n n n y n
40 68 165 66 y y y y n n y
45 67 189 67 y y y n n n y
58 65 147 71 n n y n n n y
34 65 156 77 n y n y n n y
41 66 126 47 n y n y n n n
48 69 176 69 n n y n n y y
40 69 197 67 n y n n n n n
59 68 211 63 y y n n n y n
37 64 190 46 n y n n y n n
55 76 245 68 n n y n n y n
43 66 203 50 y n y n y n n
39 65 182 67 n n n n n n n
44 65 194 65 y y n y n n n
29 66 171 52 n y n y n n y
32 65 159 59 y y n n y y n
52 66 171 60 n y n n n n n
35 70 223 74 y y y y n n n
61 68 212 63 n n n n n y n
54 71 181 44 y y y n n n n
49 70 180 68 y n y n y n y
50 72 224 74 y y n n y y y
44 67 136 57 n y n n y n n
43 72 190 60 n n y n y n n
33 58 140 70 n y n n y n y
40 70 213 74 n n n n y n y
43 67 146 73 n n y y n n n
45 68 134 62 y y y y y n n
45 69 219 69 y n n n n n n
55 66 186 75 y y n n y n y
44 65 192 67 y n n n y n y
35 63 181 55 y y y n n y y
43 68 193 64 y n y n n y n
45 67 195 75 y n n y n n n
45 61 129 59 y n n y n n y
50 73 188 59 y y y n y y n
40 69 189 79 y y n y n n n
43 72 183 50 y n y n n n n
56 64 183 47 n y n n n n n
48 68 199 70 n n y n n y y
38 69 214 63 y n y n y n y
45 70 215 76 y n n n y n y
40 66 170 49 n y n y n y n
50 67 130 63 n y n y n y n
37 68 179 49 n y n y n n y
55 65 186 71 y y y y y n y
42 61 164 69 n n n n y n y
37 68 192 55 n y n n n n n
27 76 272 50 n y n n n y y
19 65 179 54 y n n n n n n
65 63 184 51 y y y n n y y
49 68 206 49 y y n n n y n
46 70 222 70 y n n n n n n
53 74 214 60 y y y y y y n
36 69 155 57 n y n n y y n
40 68 198 45 y y n n n y y
52 67 187 73 n y n n n n n
47 67 126 62 n y n n n y n
53 67 190 50 n y n n y y y
45 73 233 47 n n n n n n y
47 74 190 70 y y y n y n n
28 67 176 50 n y n n n n n
46 70 216 68 y n n n n n n
56 68 212 69 n y n n n y y
30 62 132 72 y y y n n n y
36 65 163 73 n y y n n n y
38 71 201 50 y y y y n n y
53 69 190 62 n n n y y y n
48 68 144 60 y y y n y y n
32 68 197 77 y y n y y n y
50 64 171 63 y y n y y n n
41 66 184 47 y y n n n y y
45 73 247 76 y y n n n n y
40 64 182 73 n n n n y n y
45 72 202 64 n y n n n n n
40 74 213 47 n y n y y y n
52 63 149 48 n y n y n n n
31 71 215 73 n y n n y y y
44 70 160 60 y y n y y n y
43 72 194 56 n n n n n y n
33 65 182 50 y y n n n y y
61 71 178 72 y n y n n n y
51 62 164 42 y y y n n y y
40 64 128 67 y y y n n n n
52 65 188 70 y n n n y y n
41 71 154 59 y n n y y y n
48 71 184 50 n y n y n n y
42 66 171 74 y n n y n n n
43 68 207 75 y y n n n y n
56 63 147 48 y n n y y y y
51 70 169 52 n y n n n y n
53 64 143 76 y y y y n y y
38 71 186 54 n n n y n n y
51 65 174 50 n y n n n n n
41 69 223 78 n y n n y n y
31 70 173 41 n y n n n y y
50 70 141 60 n n y n y n n
41 68 178 70 y n n n n n y
38 64 168 50 y y n y n n n
52 66 192 63 n y n n n y n
52 67 179 51 y y n n n n n
41 71 212 47 y n n n n y y
52 67 208 74 n y n n y n y
44 67 202 60 y y n y y n y
41 66 160 67 n y y n n n y
27 73 193 59 n y n y n y n
36 68 172 62 y y y y n n n
48 69 190 50 y y n y y n n
42 69 197 42 y n y n n n n
43 62 150 70 n y y n n n y
40 68 217 69 y y n y n n n
50 73 234 76 n y n n n n n
40 69 175 48 y y n n n n n
49 64 184 58 y y y n n n n
43 68 200 71 y n y n y n n
48 65 145 57 n y n y n y y
55 71 194 65 n n n n n n n
30 66 165 71 y y y n n n y
41 72 225 64 n y n y n n n
43 68 205 45 n y n n y n n
40 65 149 44 n y n y n n y
45 69 211 70 y y n n y n y
35 69 197 56 n y n n y y y
54 63 149 72 y y n n n n n
41 70 150 60 y y n y n y n
42 70 195 79 y y y y n y y
50 67 200 50 n y n n n n n
45 70 229 50 n n n n n y y
51 74 176 69 y y n n y n y
55 73 210 52 n y n y n n y
33 71 214 76 n y n n y n y
44 61 155 43 y y y n n y y
47 70 217 70 y y n y n y n
35 76 275 69 y y n y y y n
42 67 126 67 y y n y y n n
33 67 178 52 y n y n y n n
48 62 138 77 n y y n n y y
57 68 145 67 y y n n n n n
32 70 192 49 n y n y n n y
39 65 158 58 n n n y n n n
45 69 153 47 n y n n n y y
36 66 156 45 n y n y n n y
44 68 171 76 n y y n y n y
51 67 143 60 y y n n y n n
47 67 200 56 y n y n n n n
38 67 123 66 n y y y y n n
43 71 187 50 n n n n n n n
47 73 211 51 y y n y n n y
60 68 201 70 n n n y n n n
57 64 159 48 y y n n n n n
32 61 126 53 n n n n y n n
41 68 185 59 y n y n y y n
45 70 179 74 n n y n n n y
54 67 138 61 y n n n n n n
45 73 189 50 n n n y n y y
45 66 192 74 n y y n y n y
48 59 143 73 y y n n y n y
45 69 225 50 n n n n y y y
38 74 238 50 y y n n n n n
48 69 198 66 y y n n n n n
62 70 189 73 y n n n n n n
40 70 227 57 y y n y n n n
42 67 169 70 y y n n n y n
50 75 196 73 y y n n n n y
